Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,HelpfulnessRatio,Year,ReviewLength
1487,B50966,A8404,Anonymous,0,31,4,2017-07-05,Terrible,Fast delivery! Product exceeded my expectations.,Positive,0.0,2017,6
1488,B65936,A6051,User_1487,25,25,5,2014-06-07,Great,Great value for money. Works perfectly.,Positive,1.84,2014,6
1489,B50963,A8591,User_1488,22,24,4,2014-07-19,Good product,Fast delivery! Product exceeded my expectations.,Positive,0.917,2014,6
1490,B97177,A5341,User_1489,1,1,4,2016-07-28,Love it,Terrible quality. Broke after one day. Very disappointed.,Positive,38.0,2016,8
1491,B43408,A2964,User_1490,11,11,3,2012-03-31,Waste of money,This product is absolutely amazing! Totally worth the price.,Neutral,1.455,2012,9
1492,B59060,A2481,User_1491,33,39,4,2015-10-22,Great,This product is absolutely amazing! Totally worth the price.,Positive,0.846,2015,9
1493,B30006,A3582,User_1492,8,8,3,2010-03-04,Bad quality,Surprisingly good. Better than expected!,Neutral,5.0,2010,5
1494,B72163,A5984,User_1493,11,11,1,2018-04-07,Waste of money,Fast delivery! Product exceeded my expectations.,Negative,2.545,2018,6
1495,B18799,A1660,User_1494,8,25,5,2017-11-22,Terrible,Would not recommend. Poor build quality.,Positive,0.32,2017,6
1496,B21957,A4522,User_1495,8,8,5,2010-10-09,Bad quality,Surprisingly good. Better than expected!,Positive,1.5,2010,5
1497,B21188,A6370,User_1496,5,9,5,2011-01-05,Love it,Defective out of the box. Waste of money.,Positive,0.556,2011,8
1498,B22219,A3430,User_1497,5,31,4,2016-03-01,Terrible,Surprisingly good. Better than expected!,Positive,0.161,2016,5
1499,B66606,A2494,User_1498,19,56,4,2013-03-11,Love it,Surprisingly good. Better than expected!,Positive,0.339,2013,5
1500,B22656,A5066,User_1499,2,33,5,2018-02-22,Love it,Great value for money. Works perfectly.,Positive,0.061,2018,6
1501,B58843,A6828,User_1500,16,47,4,2019-04-22,Waste of money,Love it! Will buy again for sure.,Positive,0.34,2019,7
1502,B27054,A7492,User_1501,19,19,4,2016-04-09,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,2.526,2016,8
1503,B82924,A9412,User_1502,11,38,1,2016-07-15,Terrible,Great value for money. Works perfectly.,Negative,0.289,2016,6
1504,B17861,A1802,User_1503,47,59,4,2013-11-26,No Summary,This product is absolutely amazing! Totally worth the price.,Positive,0.797,2013,9
1505,B86869,A5896,User_1504,1,1,4,2013-11-24,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,46.0,2013,9
1506,B83608,A5262,User_1505,0,0,4,2019-02-23,Terrible,"It's okay, nothing special. Average product.",Positive,0.0,2019,6
1507,B83620,A3848,User_1506,0,50,5,2013-02-06,Great,"It's okay, nothing special. Average product.",Positive,0.0,2013,6
1508,B53207,A1509,User_1507,16,59,4,2012-07-15,Okay,Would not recommend. Poor build quality.,Positive,0.271,2012,6
1509,B97819,A7625,User_1508,2,35,5,2016-10-19,Okay,This product is absolutely amazing! Totally worth the price.,Positive,0.057,2016,9
1510,B26021,A8408,User_1509,23,23,5,2012-03-07,Okay,Love it! Will buy again for sure.,Positive,1.087,2012,7
1511,B63845,A5093,User_1510,14,53,5,2015-02-06,Good product,Great value for money. Works perfectly.,Positive,0.264,2015,6
1512,B56346,A2551,User_1511,26,26,5,2014-07-13,Terrible,Defective out of the box. Waste of money.,Positive,1.346,2014,8
1513,B97207,A8570,User_1512,1,1,5,2016-06-12,Good product,Love it! Will buy again for sure.,Positive,31.0,2016,7
1514,B65435,A2669,User_1513,30,30,1,2010-01-20,Bad quality,"It's okay, nothing special. Average product.",Negative,1.033,2010,6
1515,B16743,A3290,User_1514,3,56,3,2012-12-05,Terrible,Fast delivery! Product exceeded my expectations.,Neutral,0.054,2012,6
1516,B47700,A2989,User_1515,13,13,1,2011-12-18,Great,Love it! Will buy again for sure.,Negative,1.308,2011,7
1517,B88696,A1195,User_1516,1,1,5,2014-07-26,Good product,Love it! Will buy again for sure.,Positive,48.0,2014,7
1518,B50953,A2010,User_1517,18,28,5,2015-09-05,Good product,Love it! Will buy again for sure.,Positive,0.643,2015,7
1519,B56090,A4641,User_1518,14,14,3,2011-03-13,Bad quality,Love it! Will buy again for sure.,Neutral,3.0,2011,7
1520,B23579,A3141,Anonymous,11,11,5,2016-04-07,Good product,Love it! Will buy again for sure.,Positive,3.091,2016,7
1521,B85748,A4246,User_1520,36,36,1,2010-10-24,Love it,"It's okay, nothing special. Average product.",Negative,1.083,2010,6
1522,B76507,A7563,User_1521,13,27,5,2015-08-23,Great,This product is absolutely amazing! Totally worth the price.,Positive,0.481,2015,9
1523,B37884,A7098,User_1522,19,19,4,2013-04-20,Okay,Surprisingly good. Better than expected!,Positive,1.684,2013,5
1524,B30280,A2376,User_1523,13,38,2,2013-10-24,Great,Love it! Will buy again for sure.,Negative,0.342,2013,7
1525,B96079,A5240,User_1524,23,23,4,2011-04-25,Love it,Love it! Will buy again for sure.,Positive,1.435,2011,7
1526,B73201,A2228,User_1525,3,20,3,2019-01-02,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Neutral,0.15,2019,8
1527,B39392,A1357,User_1526,9,9,3,2015-10-04,Bad quality,This product is absolutely amazing! Totally worth the price.,Neutral,2.556,2015,9
1528,B24184,A2056,User_1527,28,45,4,2012-11-21,Terrible,Surprisingly good. Better than expected!,Positive,0.622,2012,5
1529,B55890,A4239,User_1528,13,13,5,2019-10-29,Great,Defective out of the box. Waste of money.,Positive,1.385,2019,8
1530,B82910,A8265,User_1529,5,36,4,2016-01-13,Bad quality,Defective out of the box. Waste of money.,Positive,0.139,2016,8
1531,B58176,A3110,User_1530,17,17,4,2019-02-13,Good product,Fast delivery! Product exceeded my expectations.,Positive,1.882,2019,6
1532,B25058,A2506,User_1531,23,23,5,2018-11-24,Bad quality,Customer service was unhelpful. Product is fine though.,Positive,2.087,2018,8
1533,B46512,A6432,User_1532,13,13,5,2016-06-12,Bad quality,Great value for money. Works perfectly.,Positive,3.0,2016,6
1534,B85248,A3007,User_1533,18,33,3,2012-10-21,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Neutral,0.545,2012,8
1535,B39643,A1699,User_1534,0,57,4,2017-10-14,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,0.0,2017,9
1536,B66244,A8552,User_1535,4,11,2,2014-12-19,Okay,This product is absolutely amazing! Totally worth the price.,Negative,0.364,2014,9
1537,B83526,A1829,User_1536,21,21,3,2014-03-25,Okay,Customer service was unhelpful. Product is fine though.,Neutral,1.238,2014,8
1538,B91490,A3752,User_1537,15,55,5,2016-04-25,Terrible,Fast delivery! Product exceeded my expectations.,Positive,0.273,2016,6
1539,B90422,A8096,User_1538,5,5,3,2015-06-04,Bad quality,Would not recommend. Poor build quality.,Neutral,1.0,2015,6
1540,B98470,A7471,User_1539,35,35,4,2018-08-20,Great,"It's okay, nothing special. Average product.",Positive,1.114,2018,6
1541,B94239,A9128,User_1540,12,44,5,2012-09-23,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.273,2012,6
1542,B82972,A1483,User_1541,35,35,2,2018-06-30,Terrible,Surprisingly good. Better than expected!,Negative,1.343,2018,5
1543,B13441,A7270,User_1542,21,21,5,2013-10-23,Great,Fast delivery! Product exceeded my expectations.,Positive,1.619,2013,6
1544,B89822,A7990,User_1543,13,13,3,2018-09-12,Bad quality,Customer service was unhelpful. Product is fine though.,Neutral,1.385,2018,8
1545,B96223,A3831,User_1544,11,15,5,2015-02-23,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,0.733,2015,8
1546,B45054,A6799,Anonymous,15,35,4,2017-08-23,Bad quality,Great value for money. Works perfectly.,Positive,0.429,2017,6
1547,B13794,A4517,User_1546,42,55,5,2015-03-03,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,0.764,2015,8
1548,B33647,A4066,User_1547,9,24,5,2016-07-31,Love it,Love it! Will buy again for sure.,Positive,0.375,2016,7
1549,B45818,A5505,User_1548,24,31,1,2019-09-01,Good product,Defective out of the box. Waste of money.,Negative,0.774,2019,8
1550,B50499,A5585,User_1549,19,32,5,2010-04-23,Love it,Customer service was unhelpful. Product is fine though.,Positive,0.594,2010,8
1551,B54541,A8307,User_1550,30,44,5,2015-05-29,Good product,Great value for money. Works perfectly.,Positive,0.682,2015,6
1552,B56009,A3435,Anonymous,3,35,5,2011-04-22,Love it,"It's okay, nothing special. Average product.",Positive,0.086,2011,6
1553,B10800,A1567,User_1552,19,19,5,2012-11-22,Okay,Defective out of the box. Waste of money.,Positive,2.263,2012,8
1554,B33777,A5026,User_1553,17,17,5,2010-10-04,Good product,Would not recommend. Poor build quality.,Positive,1.294,2010,6
1555,B28776,A5835,User_1554,1,37,3,2014-04-17,Great,This product is absolutely amazing! Totally worth the price.,Neutral,0.027,2014,9
1556,B84228,A9173,User_1555,2,2,3,2017-02-08,Good product,"It's okay, nothing special. Average product.",Neutral,10.5,2017,6
1557,B96159,A7750,User_1556,22,22,5,2018-11-05,Terrible,Would not recommend. Poor build quality.,Positive,1.636,2018,6
1558,B62531,A8848,User_1557,7,31,4,2012-06-21,Great,Defective out of the box. Waste of money.,Positive,0.226,2012,8
1559,B19120,A1999,User_1558,6,44,5,2017-08-04,Terrible,"It's okay, nothing special. Average product.",Positive,0.136,2017,6
1560,B28595,A2437,User_1559,13,58,5,2017-11-12,Bad quality,Great value for money. Works perfectly.,Positive,0.224,2017,6
1561,B92991,A5583,User_1560,2,15,4,2012-07-30,Love it,Would not recommend. Poor build quality.,Positive,0.133,2012,6
1562,B14018,A7275,User_1561,49,58,3,2018-12-22,Great,This product is absolutely amazing! Totally worth the price.,Neutral,0.845,2018,9
1563,B22026,A3248,User_1562,4,4,5,2013-07-17,Love it,Love it! Will buy again for sure.,Positive,3.75,2013,7
1564,B79531,A7868,User_1563,3,3,3,2014-08-17,Bad quality,Great value for money. Works perfectly.,Neutral,6.0,2014,6
1565,B38197,A4267,User_1564,17,20,5,2013-12-17,Waste of money,Surprisingly good. Better than expected!,Positive,0.85,2013,5
1566,B59308,A9614,User_1565,15,39,4,2015-10-17,Love it,This product is absolutely amazing! Totally worth the price.,Positive,0.385,2015,9
1567,B65028,A5082,User_1566,7,50,5,2016-01-04,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Positive,0.14,2016,8
1568,B69460,A9907,User_1567,13,13,1,2010-02-09,Love it,Fast delivery! Product exceeded my expectations.,Negative,2.462,2010,6
1569,B54681,A1319,User_1568,38,38,5,2017-11-10,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Positive,1.263,2017,8
1570,B30631,A7266,User_1569,11,30,4,2019-05-02,Terrible,Customer service was unhelpful. Product is fine though.,Positive,0.367,2019,8
1571,B58503,A6883,User_1570,10,13,5,2012-12-14,Bad quality,Love it! Will buy again for sure.,Positive,0.769,2012,7
1572,B50846,A8859,User_1571,4,5,2,2012-10-13,Good product,Surprisingly good. Better than expected!,Negative,0.8,2012,5
1573,B52517,A9921,User_1572,11,11,5,2013-03-22,Waste of money,Surprisingly good. Better than expected!,Positive,2.364,2013,5
1574,B84395,A8940,User_1573,11,15,5,2011-01-16,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.733,2011,6
1575,B88148,A6636,User_1574,16,16,3,2014-06-23,Bad quality,Would not recommend. Poor build quality.,Neutral,1.0,2014,6
1576,B21135,A9231,User_1575,5,44,1,2017-07-22,Bad quality,Fast delivery! Product exceeded my expectations.,Negative,0.114,2017,6
1577,B16895,A6269,User_1576,22,22,1,2018-05-26,Love it,Customer service was unhelpful. Product is fine though.,Negative,1.455,2018,8
1578,B30392,A7363,User_1577,4,13,5,2019-03-18,Waste of money,Terrible quality. Broke after one day. Very disappointed.,Positive,0.308,2019,8
1579,B30632,A5430,User_1578,6,6,5,2013-11-01,Waste of money,Surprisingly good. Better than expected!,Positive,4.5,2013,5
1580,B90981,A3946,User_1579,13,45,4,2010-11-08,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Positive,0.289,2010,8
1581,B16522,A1427,User_1580,4,31,3,2016-03-21,Great,This product is absolutely amazing! Totally worth the price.,Neutral,0.129,2016,9
1582,B98338,A6224,User_1581,14,14,4,2012-01-02,Terrible,Love it! Will buy again for sure.,Positive,2.286,2012,7
1583,B20693,A4588,User_1582,43,43,5,2015-05-06,Waste of money,"It's okay, nothing special. Average product.",Positive,1.14,2015,6
1584,B45665,A1480,User_1583,16,16,4,2013-07-09,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,2.938,2013,8
1585,B68079,A5602,User_1584,40,40,5,2013-12-19,Okay,"It's okay, nothing special. Average product.",Positive,1.0,2013,6
1586,B96761,A1959,User_1585,18,53,2,2012-06-14,Good product,Customer service was unhelpful. Product is fine though.,Negative,0.34,2012,8
1587,B65576,A8728,User_1586,21,46,5,2016-06-07,Waste of money,Defective out of the box. Waste of money.,Positive,0.457,2016,8
1588,B73656,A9674,User_1587,4,43,4,2013-01-07,Terrible,Love it! Will buy again for sure.,Positive,0.093,2013,7
1589,B89570,A6856,User_1588,1,33,4,2012-01-19,Good product,This product is absolutely amazing! Totally worth the price.,Positive,0.03,2012,9
1590,B67939,A4813,User_1589,4,4,5,2018-05-15,Good product,Love it! Will buy again for sure.,Positive,7.25,2018,7
1591,B64287,A3615,User_1590,44,44,5,2017-08-30,Love it,Would not recommend. Poor build quality.,Positive,1.045,2017,6
1592,B45804,A2640,User_1591,26,26,5,2012-02-18,Love it,Customer service was unhelpful. Product is fine though.,Positive,1.462,2012,8
1593,B38255,A5060,User_1592,3,51,2,2015-08-06,Love it,"It's okay, nothing special. Average product.",Negative,0.059,2015,6
1594,B77154,A4951,User_1593,22,22,2,2018-04-08,Love it,Customer service was unhelpful. Product is fine though.,Negative,1.455,2018,8
1595,B24918,A5366,User_1594,12,39,5,2012-03-28,Okay,Would not recommend. Poor build quality.,Positive,0.308,2012,6
1596,B55242,A9743,User_1595,19,58,5,2012-08-19,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,0.328,2012,8
1597,B66349,A1916,User_1596,6,13,3,2018-04-01,Love it,Love it! Will buy again for sure.,Neutral,0.462,2018,7
1598,B24534,A4594,Anonymous,14,14,1,2012-09-18,Bad quality,Great value for money. Works perfectly.,Negative,1.0,2012,6
1599,B47125,A7363,User_1598,22,42,1,2019-10-15,Great,Customer service was unhelpful. Product is fine though.,Negative,0.524,2019,8
1600,B98895,A6813,User_1599,13,32,5,2012-12-23,Love it,Defective out of the box. Waste of money.,Positive,0.406,2012,8
1601,B98930,A3846,User_1600,22,52,3,2012-04-26,Waste of money,Defective out of the box. Waste of money.,Neutral,0.423,2012,8
1602,B87743,A3885,User_1601,18,30,4,2012-07-27,Love it,Surprisingly good. Better than expected!,Positive,0.6,2012,5
1603,B73783,A4875,User_1602,28,34,3,2012-04-10,Okay,Defective out of the box. Waste of money.,Neutral,0.824,2012,8
1604,B79066,A6210,User_1603,16,16,4,2019-05-13,Terrible,Customer service was unhelpful. Product is fine though.,Positive,1.188,2019,8
1605,B97442,A6878,User_1604,27,27,1,2012-10-19,Terrible,Customer service was unhelpful. Product is fine though.,Negative,1.037,2012,8
1606,B50425,A1462,Anonymous,18,18,4,2019-05-19,Waste of money,Great value for money. Works perfectly.,Positive,1.278,2019,6
1607,B15952,A6761,User_1606,17,45,1,2016-12-08,Bad quality,Defective out of the box. Waste of money.,Negative,0.378,2016,8
1608,B38903,A3328,Anonymous,9,53,5,2013-12-29,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.17,2013,8
1609,B61807,A4084,User_1608,22,22,3,2011-10-01,Terrible,Customer service was unhelpful. Product is fine though.,Neutral,1.818,2011,8
1610,B88554,A9064,User_1609,7,31,4,2018-09-26,Great,This product is absolutely amazing! Totally worth the price.,Positive,0.226,2018,9
1611,B17180,A9882,User_1610,25,39,5,2011-03-13,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,0.641,2011,9
1612,B11007,A6063,User_1611,12,12,5,2011-05-07,Bad quality,"It's okay, nothing special. Average product.",Positive,2.333,2011,6
1613,B36794,A3876,User_1612,9,58,4,2010-11-18,Waste of money,Great value for money. Works perfectly.,Positive,0.155,2010,6
1614,B49507,A9035,User_1613,16,19,4,2017-07-31,Terrible,Would not recommend. Poor build quality.,Positive,0.842,2017,6
1615,B37686,A1621,User_1614,1,34,4,2017-06-10,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.029,2017,8
1616,B27987,A2478,User_1615,4,4,5,2015-07-11,Terrible,Customer service was unhelpful. Product is fine though.,Positive,1.25,2015,8
1617,B43491,A1920,User_1616,4,8,5,2016-11-19,Good product,Love it! Will buy again for sure.,Positive,0.5,2016,7
1618,B47938,A4811,User_1617,27,28,5,2010-01-28,Okay,Fast delivery! Product exceeded my expectations.,Positive,0.964,2010,6
1619,B53007,A4584,User_1618,5,5,5,2018-07-28,Love it,Fast delivery! Product exceeded my expectations.,Positive,8.0,2018,6
1620,B25726,A1326,User_1619,4,24,5,2019-08-12,Okay,Would not recommend. Poor build quality.,Positive,0.167,2019,6
1621,B11013,A9625,User_1620,17,30,4,2016-01-27,Waste of money,Surprisingly good. Better than expected!,Positive,0.567,2016,5
1622,B75193,A8831,User_1621,21,21,1,2010-06-23,Great,Love it! Will buy again for sure.,Negative,1.19,2010,7
1623,B66446,A1011,User_1622,1,1,5,2019-07-06,Love it,Fast delivery! Product exceeded my expectations.,Positive,19.0,2019,6
1624,B33028,A6435,User_1623,40,44,5,2015-05-30,Great,Would not recommend. Poor build quality.,Positive,0.909,2015,6
1625,B26932,A4300,User_1624,4,4,2,2014-03-01,Bad quality,Fast delivery! Product exceeded my expectations.,Negative,12.0,2014,6
1626,B59834,A3137,Anonymous,26,59,5,2016-12-17,Good product,Great value for money. Works perfectly.,Positive,0.441,2016,6
1627,B79806,A6582,User_1626,26,26,3,2013-07-15,Waste of money,"It's okay, nothing special. Average product.",Neutral,1.846,2013,6
1628,B40161,A3907,User_1627,11,24,4,2015-07-10,Good product,Surprisingly good. Better than expected!,Positive,0.458,2015,5
1629,B75570,A6301,User_1628,6,7,1,2019-11-18,Waste of money,Great value for money. Works perfectly.,Negative,0.857,2019,6
1630,B83233,A1975,User_1629,2,54,4,2016-06-11,Great,Love it! Will buy again for sure.,Positive,0.037,2016,7
1631,B97562,A1359,User_1630,0,0,5,2019-09-29,Great,Would not recommend. Poor build quality.,Positive,0.0,2019,6
1632,B56421,A3420,User_1631,19,19,4,2013-01-30,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,1.737,2013,8
1633,B19447,A3320,User_1632,24,43,5,2015-07-04,Waste of money,Love it! Will buy again for sure.,Positive,0.558,2015,7
1634,B62044,A2817,User_1633,22,22,5,2012-01-20,Terrible,Love it! Will buy again for sure.,Positive,1.545,2012,7
1635,B15544,A9622,User_1634,15,31,5,2018-07-28,Great,Defective out of the box. Waste of money.,Positive,0.484,2018,8
1636,B67176,A6978,User_1635,1,10,3,2015-09-25,Good product,Terrible quality. Broke after one day. Very disappointed.,Neutral,0.1,2015,8
1637,B12456,A2188,User_1636,23,38,4,2013-02-21,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,0.605,2013,9
1638,B70260,A7120,User_1637,9,46,2,2014-06-18,Love it,Defective out of the box. Waste of money.,Negative,0.196,2014,8
1639,B20205,A7481,User_1638,37,53,5,2012-06-28,Waste of money,Would not recommend. Poor build quality.,Positive,0.698,2012,6
1640,B51033,A2655,User_1639,21,23,5,2018-05-31,Good product,This product is absolutely amazing! Totally worth the price.,Positive,0.913,2018,9
1641,B85465,A6514,User_1640,10,10,4,2016-06-20,Okay,Fast delivery! Product exceeded my expectations.,Positive,2.5,2016,6
1642,B66267,A5944,User_1641,28,28,5,2011-06-10,Bad quality,Fast delivery! Product exceeded my expectations.,Positive,1.5,2011,6
1643,B85156,A6285,User_1642,38,53,4,2010-08-10,Okay,Love it! Will buy again for sure.,Positive,0.717,2010,7
1644,B63008,A3235,User_1643,25,25,5,2015-11-24,Love it,Defective out of the box. Waste of money.,Positive,1.04,2015,8
1645,B93904,A3580,User_1644,15,15,1,2018-12-18,Terrible,Customer service was unhelpful. Product is fine though.,Negative,1.867,2018,8
1646,B64747,A8157,User_1645,34,34,5,2014-09-30,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,1.353,2014,8
1647,B47947,A8982,User_1646,19,19,2,2015-05-14,Waste of money,This product is absolutely amazing! Totally worth the price.,Negative,1.947,2015,9
1648,B25096,A6198,User_1647,19,45,5,2016-01-24,Good product,Terrible quality. Broke after one day. Very disappointed.,Positive,0.422,2016,8
1649,B63088,A3854,User_1648,2,2,5,2010-05-14,Great,Defective out of the box. Waste of money.,Positive,13.0,2010,8
1650,B12733,A6846,User_1649,0,0,5,2015-08-21,Good product,Love it! Will buy again for sure.,Positive,0.0,2015,7
1651,B52568,A4657,User_1650,19,57,1,2013-11-23,Waste of money,Great value for money. Works perfectly.,Negative,0.333,2013,6
1652,B32527,A3872,User_1651,43,52,4,2014-06-01,Okay,Fast delivery! Product exceeded my expectations.,Positive,0.827,2014,6
1653,B91018,A7199,User_1652,18,46,3,2019-08-26,Great,This product is absolutely amazing! Totally worth the price.,Neutral,0.391,2019,9
1654,B70305,A6026,User_1653,0,0,4,2017-09-12,Love it,This product is absolutely amazing! Totally worth the price.,Positive,0.0,2017,9
1655,B57428,A5825,User_1654,16,16,1,2018-09-14,Terrible,Would not recommend. Poor build quality.,Negative,2.125,2018,6
1656,B21551,A3086,User_1655,1,1,5,2011-12-17,Love it,This product is absolutely amazing! Totally worth the price.,Positive,46.0,2011,9
1657,B67240,A3911,User_1656,1,28,5,2015-02-16,Terrible,Defective out of the box. Waste of money.,Positive,0.036,2015,8
1658,B23875,A1029,User_1657,19,19,4,2011-05-09,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,1.526,2011,9
1659,B41891,A7415,User_1658,5,5,4,2017-10-31,Good product,This product is absolutely amazing! Totally worth the price.,Positive,6.6,2017,9
1660,B67104,A1530,User_1659,7,7,4,2015-10-24,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,3.0,2015,8
1661,B87184,A3983,User_1660,2,28,5,2015-02-28,Great,Love it! Will buy again for sure.,Positive,0.071,2015,7
1662,B62487,A6213,User_1661,5,47,4,2013-07-16,Bad quality,"It's okay, nothing special. Average product.",Positive,0.106,2013,6
1663,B78676,A4619,User_1662,14,50,5,2017-09-24,Terrible,This product is absolutely amazing! Totally worth the price.,Positive,0.28,2017,9
1664,B20308,A2705,Anonymous,26,32,4,2010-02-04,Okay,Customer service was unhelpful. Product is fine though.,Positive,0.812,2010,8
1665,B61873,A9129,User_1664,2,2,5,2010-02-18,Waste of money,Love it! Will buy again for sure.,Positive,4.5,2010,7
1666,B50668,A3304,User_1665,8,59,5,2017-07-24,Love it,Surprisingly good. Better than expected!,Positive,0.136,2017,5
1667,B54500,A6425,User_1666,32,34,3,2012-05-13,Bad quality,Would not recommend. Poor build quality.,Neutral,0.941,2012,6
1668,B39041,A2274,User_1667,4,4,5,2014-04-04,Good product,Terrible quality. Broke after one day. Very disappointed.,Positive,7.75,2014,8
1669,B53655,A4899,User_1668,26,26,2,2016-07-07,Bad quality,Would not recommend. Poor build quality.,Negative,1.808,2016,6
1670,B32037,A6682,User_1669,5,43,5,2011-02-17,Love it,Great value for money. Works perfectly.,Positive,0.116,2011,6
1671,B20011,A6234,User_1670,11,11,4,2013-08-25,Love it,This product is absolutely amazing! Totally worth the price.,Positive,3.636,2013,9
1672,B76910,A3750,User_1671,19,19,5,2014-01-21,Good product,Fast delivery! Product exceeded my expectations.,Positive,1.842,2014,6
1673,B92998,A2453,User_1672,1,44,5,2016-11-14,Good product,Customer service was unhelpful. Product is fine though.,Positive,0.023,2016,8
1674,B24945,A6500,Anonymous,19,19,5,2019-09-01,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,1.474,2019,8
1675,B79547,A8317,User_1674,3,8,5,2012-11-29,Love it,Would not recommend. Poor build quality.,Positive,0.375,2012,6
1676,B76840,A1186,User_1675,0,38,4,2012-02-06,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,0.0,2012,9
1677,B35415,A5345,User_1676,3,3,1,2016-02-25,Waste of money,Fast delivery! Product exceeded my expectations.,Negative,6.0,2016,6
1678,B55793,A4435,User_1677,25,50,4,2012-12-12,Terrible,Fast delivery! Product exceeded my expectations.,Positive,0.5,2012,6
1679,B56019,A5088,User_1678,24,53,2,2012-08-29,Bad quality,Great value for money. Works perfectly.,Negative,0.453,2012,6
1680,B94599,A2110,User_1679,9,18,5,2013-01-08,Good product,Love it! Will buy again for sure.,Positive,0.5,2013,7
1681,B29358,A6742,User_1680,14,37,4,2015-04-15,Great,Customer service was unhelpful. Product is fine though.,Positive,0.378,2015,8
1682,B40968,A5205,User_1681,21,26,5,2016-11-16,Waste of money,"It's okay, nothing special. Average product.",Positive,0.808,2016,6
1683,B23474,A2770,User_1682,44,44,5,2013-11-06,Okay,Customer service was unhelpful. Product is fine though.,Positive,1.068,2013,8
1684,B29194,A1020,User_1683,20,42,5,2014-02-07,Great,Great value for money. Works perfectly.,Positive,0.476,2014,6
1685,B43550,A1788,User_1684,12,12,2,2012-01-24,Great,Defective out of the box. Waste of money.,Negative,1.75,2012,8
1686,B35856,A7323,User_1685,12,12,5,2015-08-05,Waste of money,Love it! Will buy again for sure.,Positive,2.917,2015,7
1687,B32740,A8179,User_1686,33,59,5,2014-10-03,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,0.559,2014,8
1688,B88957,A7875,User_1687,29,56,4,2012-05-12,Terrible,Love it! Will buy again for sure.,Positive,0.518,2012,7
1689,B30036,A3725,User_1688,21,21,5,2014-09-13,Waste of money,Great value for money. Works perfectly.,Positive,1.143,2014,6
1690,B95918,A7783,User_1689,27,27,5,2017-11-10,Okay,Great value for money. Works perfectly.,Positive,1.63,2017,6
1691,B19876,A9078,User_1690,27,51,2,2018-06-08,Great,Terrible quality. Broke after one day. Very disappointed.,Negative,0.529,2018,8
1692,B33218,A7204,User_1691,0,46,4,2014-03-05,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,0.0,2014,8
1693,B92306,A6754,User_1692,48,52,4,2014-02-04,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,0.923,2014,8
1694,B74764,A9946,User_1693,44,44,2,2019-08-01,Bad quality,Love it! Will buy again for sure.,Negative,1.0,2019,7
1695,B70811,A7149,User_1694,3,21,4,2014-06-29,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,0.143,2014,9
1696,B83889,A2661,User_1695,6,42,1,2013-02-19,Good product,Would not recommend. Poor build quality.,Negative,0.143,2013,6
1697,B85952,A8855,User_1696,18,18,1,2015-01-21,Waste of money,Surprisingly good. Better than expected!,Negative,2.667,2015,5
1698,B68838,A4695,User_1697,7,7,2,2012-01-07,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Negative,1.143,2012,8
1699,B99277,A3664,User_1698,35,51,5,2016-05-29,Love it,Would not recommend. Poor build quality.,Positive,0.686,2016,6
1700,B83989,A8393,User_1699,7,7,4,2011-06-22,Love it,Surprisingly good. Better than expected!,Positive,2.571,2011,5
1701,B94278,A2207,User_1700,0,41,5,2016-06-16,Love it,Love it! Will buy again for sure.,Positive,0.0,2016,7
1702,B93269,A1547,User_1701,9,25,4,2017-09-10,Waste of money,Would not recommend. Poor build quality.,Positive,0.36,2017,6
1703,B91857,A5831,User_1702,35,47,4,2012-07-25,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.745,2012,8
1704,B52363,A1328,User_1703,8,50,4,2019-02-17,Waste of money,"It's okay, nothing special. Average product.",Positive,0.16,2019,6
